,Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name,Origin,Destination
29,NueGo,Electric A/C Seater (2+2),23:15,06:35,07h 20m,384.0,35 Seats available,4.5,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
30,NueGo,Electric A/C Seater (2+2),13:30,20:10,06h 40m,332.0,33 Seats available,4.2,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
31,NueGo,Electric A/C Seater (2+2),11:00,17:25,06h 25m,332.0,39 Seats available,4.2,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
32,NueGo,Electric A/C Seater (2+2),23:50,06:30,06h 40m,341.0,32 Seats available,4.2,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
33,NueGo,Electric A/C Seater (2+2),22:30,05:35,07h 05m,332.0,38 Seats available,4.1,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
34,FRESHBUS,Electric A/C Seater (2+2),11:25,18:05,06h 40m,450.0,36 Seats available,4.5,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
35,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:30,06:45,07h 15m,494.0,42 Seats available,4.6,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
36,NueGo,Electric A/C Seater (2+2),11:30,18:10,06h 40m,379.0,26 Seats available,4.7,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
37,IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:45,05:50,07h 05m,406.0,42 Seats available,4.1,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
38,NueGo,Electric A/C Seater (2+2),15:00,21:40,06h 40m,379.0,36 Seats available,4.1,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
39,NueGo,Electric A/C Seater (2+2),22:30,06:00,07h 30m,332.0,36 Seats available,4.1,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
40,NueGo,Electric A/C Seater (2+2),23:30,06:30,07h 00m,332.0,32 Seats available,4.0,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
41,Tirumala Xpress,A/C Sleeper (2+1),23:00,05:50,06h 50m,499.0,28 Seats available,4.0,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
42,LVP Travels,A/C Seater / Sleeper (2+1),22:19,04:45,06h 26m,560.0,24 Seats available,4.1,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
43,Yolo Bus,A/C Seater / Sleeper (2+1),22:46,04:31,05h 45m,470.0,28 Seats available,4.0,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
44,NueGo,Electric A/C Seater/Sleeper (2+1),10:30,17:05,06h 35m,332.0,24 Seats available,4.4,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
45,LVR Travels,Non A/C Seater / Sleeper (2+1),23:37,05:45,06h 08m,449.0,23 Seats available,3.9,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
46,Sri Durga Malleswari Travels,A/C Sleeper (2+1),23:10,04:35,05h 25m,609.0,27 Seats available,4.0,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
47,V Kaveri Travels,A/C Seater / Sleeper (2+1),23:00,04:15,05h 15m,500.0,19 Seats available,4.0,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
48,Sri KVR Travels,NON A/C Sleeper (2+1),23:01,05:31,06h 30m,500.0,26 Seats available,4.0,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
49,NueGo,Electric A/C Seater (2+2),22:00,05:20,07h 20m,384.0,27 Seats available,3.9,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
50,Go Tour Travels and Holidays,A/C Seater / Sleeper (2+1),22:48,04:15,05h 27m,590.0,23 Seats available,4.4,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
51,IntrCity SmartBus,A/C Seater / Sleeper (2+1),00:15,05:55,05h 40m,576.0,42 Seats available,4.7,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
52,Zingbus Plus,A/C Seater / Sleeper (2+1),23:35,06:30,06h 55m,445.0,33 Seats available,4.2,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
53,Orange Tours And Travels,Bharat Benz A/C Sleeper (2+1),22:55,05:15,06h 20m,700.0,28 Seats available,3.6,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
54,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),23:00,05:15,06h 15m,400.0,29 Seats available,3.5,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
55,Mythri Tours And Travels,A/C Sleeper (2+1),19:10,02:28,07h 18m,748.0,18 Seats available,4.6,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
56,Anjani Bus,A/C Seater / Sleeper (2+1),22:45,04:40,05h 55m,399.0,33 Seats available,3.6,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
57,Orange Tours And Travels,A/C Sleeper (2+1),22:25,04:45,06h 20m,700.0,28 Seats available,3.6,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
58,Pavan Tours and Travels,A/C Sleeper (2+1),23:00,04:55,05h 55m,475.0,26 Seats available,4.4,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
59,BSR Tours And Travels,VE A/C Sleeper (2+1),22:00,04:10,06h 10m,880.0,11 Seats available,4.3,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
60,Zingbus Plus,A/C Sleeper (2+1),16:10,23:45,07h 35m,542.0,28 Seats available,4.7,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
61,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),23:00,05:00,06h 00m,400.0,42 Seats available,3.5,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
62,Orange Tours And Travels,Bharat Benz A/C Sleeper (2+1),22:55,05:15,06h 20m,700.0,24 Seats available,3.3,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
63,Sri Durga Malleswari Travels,A/C Seater / Sleeper (2+1),21:00,04:40,07h 40m,406.0,30 Seats available,4.2,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
64,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),23:00,05:30,06h 30m,500.0,38 Seats available,3.5,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
65,Prasanna Travels,A/C Seater / Sleeper (2+1),23:55,06:15,06h 20m,400.0,26 Seats available,3.3,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
66,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),23:13,04:20,05h 07m,460.0,28 Seats available,3.9,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
67,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),23:00,05:30,06h 30m,400.0,36 Seats available,3.2,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
68,NueGo,Electric A/C Seater (2+2),09:30,17:10,07h 40m,379.0,20 Seats available,3.8,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
69,GO BUS,Non A/C Seater / Sleeper (2+1),22:47,04:50,06h 03m,428.0,30 Seats available,4.4,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
70,Morning Star Travels,A/C Sleeper (2+1),23:05,05:20,06h 15m,692.0,27 Seats available,3.2,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
71,Orange Tours And Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:55,05:15,06h 20m,500.0,41 Seats available,3.1,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
72,Sri Atluri Travels,NON A/C Hi-Tech (2+2),22:15,04:20,06h 05m,400.0,31 Seats available,4.3,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
73,Nani Svkdt Travels,A/C Sleeper (2+1),23:20,04:25,05h 05m,674.0,22 Seats available,3.3,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
74,Sri Venkata Padmavathi Travels,Non A/C Seater / Sleeper (2+1),22:42,06:00,07h 18m,550.0,41 Seats available,4.4,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
75,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),22:30,05:15,06h 45m,400.0,24 Seats available,3.0,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
76,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),22:55,04:45,05h 50m,400.0,32 Seats available,3.0,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
77,Nani Svkdt Travels,A/C Sleeper (2+1),23:20,04:30,05h 10m,674.0,20 Seats available,3.4,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
78,IntrCity SmartBus,A/C Seater / Sleeper (2+1),19:05,03:00,07h 55m,598.0,42 Seats available,4.9,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
79,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),19:45,03:55,08h 10m,400.0,35 Seats available,3.0,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
80,Kaveri Travels,A/C Volvo B11R Multi-Axle Sleeper (2+1),22:18,04:05,05h 47m,750.0,23 Seats available,3.7,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
81,PRK Travels,Non A/C Seater / Sleeper (2+1),22:13,05:25,07h 12m,449.0,22 Seats available,3.9,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
82,IntrCity SmartBus,AC Sleeper (2+1),20:40,03:30,06h 50m,935.0,29 Seats available,5.0,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
83,Morning Star Travels,A/C Sleeper (2+1),23:20,05:25,06h 05m,790.0,27 Seats available,3.1,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
84,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),22:22,04:30,06h 08m,500.0,22 Seats available,3.5,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
85,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),22:15,04:25,06h 10m,500.0,43 Seats available,3.2,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
86,Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),22:20,05:30,07h 10m,450.0,31 Seats available,3.9,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
87,SLGT Travels,A/C Seater/Sleeper (2+1),22:30,04:30,06h 00m,475.0,30 Seats available,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
88,Naveen Tours and Travels,A/C Seater/Sleeper (2+1),19:10,04:15,09h 05m,3999.0,44 Seats available,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
89,Naveen Tours and Travels,A/C Seater / Sleeper (2+1),19:10,04:15,09h 05m,550.0,36 Seats available,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
90,YNR Travels,A/C Sleeper (2+1),00:20,06:10,05h 50m,2850.0,32 Seats available,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
91,Orange Tours And Travels,A/C Sleeper (2+1),23:00,04:45,05h 45m,600.0,31 Seats available,3.0,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
92,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),22:25,04:30,06h 05m,560.0,26 Seats available,3.9,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
93,Sudha Sri Tours and Travels,A/C Sleeper (2+1),22:55,04:00,05h 05m,500.0,27 Seats available,3.3,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
94,Prasanna Travels,A/C Seater / Sleeper (2+1),23:40,05:35,05h 55m,400.0,23 Seats available,3.0,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
95,SVR Tours and Travels,Volvo Multi Axle Sleeper B11R (2+1),17:15,23:50,06h 35m,800.0,33 Seats available,3.0,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
96,Eswar Travels,A/C Seater / Sleeper (2+1),22:25,04:30,06h 05m,549.0,26 Seats available,3.2,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
97,IntrCity SmartBus,AC Sleeper (2+1),16:40,00:20,07h 40m,935.0,30 Seats available,4.6,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
98,Sri Krishna Travels,A/C Seater / Sleeper (2+1),21:30,04:00,06h 30m,750.0,18 Seats available,3.1,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
99,Sri Sai Srinivasa Travels,Non A/C Seater / Sleeper (2+1),22:10,04:30,06h 20m,500.0,39 Seats available,3.4,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
100,Royal Varma Travels,A/C Sleeper (2+1),22:37,04:45,06h 08m,800.0,30 Seats available,3.8,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
101,Sai RK Travels,Non A/C Seater / Sleeper (2+1),23:00,04:35,05h 35m,399.0,27 Seats available,3.5,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
102,Go Tour Travels and Holidays,A/C Sleeper (2+1),22:48,04:15,05h 27m,890.0,20 Seats available,3.7,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
103,Orange Tours And Travels,A/C Sleeper (2+1),22:20,04:40,06h 20m,900.0,34 Seats available,3.1,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
104,Kaveri Travels,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),22:21,04:35,06h 14m,850.0,16 Seats available,3.9,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
105,Orange Tours And Travels,NON A/C Sleeper (2+1),19:30,02:00,06h 30m,600.0,32 Seats available,4.1,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
106,LVP Travels,A/C Seater / Sleeper (2+1),22:00,04:20,06h 20m,610.0,23 Seats available,3.6,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
107,Sitara Travels,NON A/C Push Back (2+2),22:40,04:00,05h 20m,410.0,28 Seats available,4.0,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
108,Chandu Travels,A/C Seater / Sleeper (2+1),23:05,04:30,05h 25m,437.0,29 Seats available,3.2,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
109,BSR Tours And Travels,A/C Sleeper (2+1),22:00,04:00,06h 00m,880.0,20 Seats available,4.0,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
110,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),19:20,02:05,06h 45m,499.0,25 Seats available,4.2,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
111,SAMANVI CITICONNECT,A/C Sleeper (2+1),22:25,04:20,05h 55m,899.0,26 Seats available,4.0,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
112,Orange Tours And Travels,NON A/C Sleeper (2+1),22:55,05:15,06h 20m,600.0,32 Seats available,2.8,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
113,Sri Rama Travels,Non A/C Seater / Sleeper (2+1),22:40,04:15,05h 35m,500.0,34 Seats available,4.3,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
114,Komali Travels,Non A/C Seater / Sleeper (2+1),22:25,04:30,06h 05m,504.0,29 Seats available,4.3,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
115,Sri Venkata Padmavathi Travels,A/C Seater / Sleeper (2+1),22:40,04:45,06h 05m,550.0,31 Seats available,3.3,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
116,Morning Star Travels,A/C Sleeper (2+1),23:00,05:05,06h 05m,570.0,23 Seats available,2.4,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
117,Navayuga Travels,NON AC Seater / Sleeper 2+1,22:30,04:10,05h 40m,499.0,34 Seats available,4.2,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
118,Sai Srinivasa Travels,Non A/C Seater / Sleeper (2+1),21:30,04:05,06h 35m,460.0,28 Seats available,3.9,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
119,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),22:44,03:35,04h 51m,460.0,31 Seats available,3.5,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
120,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),22:20,04:45,06h 25m,560.0,31 Seats available,3.4,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
121,Siri Tours and Travels,A/C Seater / Sleeper (2+1),18:35,02:10,07h 35m,500.0,23 Seats available,3.7,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
122,IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),18:15,02:10,07h 55m,598.0,39 Seats available,3.8,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
123,Sai Srinivasa Travels,A/C Sleeper (2+1),22:35,04:15,05h 40m,700.0,22 Seats available,3.7,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
124,Venkteshwara Travels,A/C Sleeper (2+1),09:00,10:45,01h 45m,299.0,16 Seats available,2.4,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
125,V Kaveri Travels,A/C Sleeper (2+1),22:30,04:30,06h 00m,800.0,24 Seats available,4.4,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
126,Tirumala Travels,A/C Sleeper (2+1),22:08,04:30,06h 22m,508.0,26 Seats available,4.0,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
127,Orange Tours And Travels,A/C Seater / Sleeper (2+1),17:00,01:00,08h 00m,1000.0,29 Seats available,3.5,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
128,Vinay's Tours and Travels,A/C Sleeper (2+1),23:25,06:05,06h 40m,474.0,24 Seats available,3.8,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
129,Morning Star Travels,A/C Sleeper (2+1),23:05,04:55,05h 50m,690.0,29 Seats available,3.0,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
130,KKaveri Travels,Non A/C Seater / Sleeper (2+1),18:02,02:00,07h 58m,560.0,22 Seats available,3.1,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
131,Sri Rama Travels,A/C Seater / Sleeper (2+1),22:25,04:15,05h 50m,610.0,34 Seats available,3.9,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
132,Orange Tours And Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),13:50,21:15,07h 25m,900.0,36 Seats available,3.0,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
133,Siri Tours and Travels,A/C Seater / Sleeper (2+1),18:40,02:40,08h 00m,610.0,27 Seats available,3.3,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
134,Sree Durga Kaveri Travels,A/C Sleeper (2+1),23:10,04:30,05h 20m,620.0,26 Seats available,3.9,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
135,Sri Karan Sai Tours and Travels,Non A/C Seater / Sleeper (2+1),21:55,04:20,06h 25m,437.0,26 Seats available,3.7,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
136,Morning Star Travels,A/C Sleeper (2+1),23:05,05:00,05h 55m,790.0,24 Seats available,2.8,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
137,Orange Tours And Travels,A/C Sleeper (2+1),23:00,05:00,06h 00m,900.0,36 Seats available,2.7,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
138,Mayuri Travels,Non A/C Seater / Sleeper (2+1),22:10,04:00,05h 50m,610.0,33 Seats available,3.5,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
139,Holidays Tours and Travels,A/C Seater / Sleeper (2+1),22:40,04:10,05h 30m,449.0,28 Seats available,3.8,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
140,CVR Express,Non A/C Seater / Sleeper (2+1),22:20,04:20,06h 00m,399.0,27 Seats available,3.1,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
141,KKaveri Travels,Non A/C Seater / Sleeper (2+1),18:40,02:30,07h 50m,560.0,21 Seats available,3.8,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
142,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),15:10,23:05,07h 55m,700.0,23 Seats available,3.8,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
143,BSR Tours And Travels,A/C Seater / Sleeper (2+1),18:00,02:30,08h 30m,610.0,20 Seats available,4.0,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
144,J Gagana Travels,A/C Seater / Sleeper (2+1),22:15,03:45,05h 30m,500.0,32 Seats available,3.3,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
145,LVP Travels,A/C Seater / Sleeper (2+1),22:05,04:10,06h 05m,560.0,27 Seats available,3.6,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
146,BSR Tours And Travels,VE A/C Sleeper (2+1),22:00,04:20,06h 20m,880.0,16 Seats available,3.8,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
147,Sai Dasari Travels,Non A/C Seater / Sleeper (2+1),23:05,04:27,05h 22m,550.0,28 Seats available,3.3,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Hyderabad,Vijayawada
